Episode_Return,Episode_Return_smooth,env_step
9.0,18.5,185
18.0,17.7,203
23.0,19.0,226
54.0,23.0,280
40.0,26.0,320
16.0,24.000000000000004,336
29.0,25.800000000000004,365
14.0,25.800000000000004,379
14.0,24.699999999999996,393
15.0,23.199999999999996,408
20.0,24.299999999999997,428
11.0,23.6,439
17.0,23.0,456
11.0,18.700000000000003,467
26.0,17.3,493
11.0,16.8,504
15.0,15.4,519
17.0,15.7,536
27.0,17.0,563
13.0,16.8,576
33.0,18.1,609
10.0,18.0,619
27.0,19.0,646
21.0,20.000000000000004,667
17.0,19.1,684
13.0,19.3,697
24.0,20.200000000000003,721
16.0,20.1,737
13.0,18.700000000000003,750
38.0,21.200000000000003,788
38.0,21.700000000000003,826
20.0,22.700000000000003,846
23.0,22.300000000000004,869
17.0,21.900000000000002,886
17.0,21.900000000000002,903
36.0,24.2,939
19.0,23.700000000000003,958
34.0,25.5,992
20.0,26.200000000000003,1012
13.0,23.7,1025
44.0,24.300000000000004,1069
31.0,25.400000000000006,1100
14.0,24.5,1114
19.0,24.700000000000003,1133
24.0,25.4,1157
65.0,28.299999999999997,1222
11.0,27.5,1233
31.0,27.200000000000003,1264
15.0,26.700000000000003,1279
14.0,26.800000000000004,1293
18.0,24.200000000000003,1311
13.0,22.400000000000002,1324
11.0,22.1,1335
44.0,24.6,1379
12.0,23.400000000000002,1391
30.0,19.900000000000002,1421
28.0,21.6,1449
15.0,20.0,1464
12.0,19.7,1476
34.0,21.700000000000003,1510
12.0,21.099999999999998,1522
11.0,20.900000000000002,1533
9.0,20.7,1542
25.0,18.8,1567
25.0,20.1,1592
38.0,20.900000000000002,1630
14.0,19.5,1644
21.0,20.1,1665
14.0,20.3,1679
16.0,18.5,1695
14.0,18.7,1709
10.0,18.6,1719
20.0,19.7,1739
25.0,19.700000000000003,1764
14.0,18.6,1778
13.0,16.1,1791
56.0,20.3,1847
21.0,20.300000000000004,1868
13.0,20.200000000000003,1881
25.0,21.100000000000005,1906
59.0,25.6,1965
11.0,25.700000000000003,1976
16.0,25.300000000000004,1992
25.0,25.300000000000004,2017
16.0,25.500000000000007,2033
24.0,26.60000000000001,2057
10.0,22.0,2067
15.0,21.4,2082
10.0,21.1,2092
11.0,19.700000000000003,2103
17.0,15.5,2120
14.0,15.799999999999999,2134
18.0,16.0,2152
15.0,15.000000000000002,2167
24.0,15.8,2191
25.0,15.9,2216
19.0,16.8,2235
14.0,16.7,2249
32.0,18.900000000000002,2281
24.0,20.200000000000003,2305
38.0,22.3,2343
10.0,21.900000000000002,2353
14.0,21.5,2367
19.0,21.9,2386
26.0,22.1,2412
43.0,23.900000000000002,2455
27.0,24.700000000000003,2482
20.0,25.3,2502
16.0,23.700000000000003,2518
20.0,23.3,2538
49.0,24.4,2587
28.0,26.2,2615
16.0,26.400000000000002,2631
12.0,25.700000000000003,2643
32.0,26.3,2675
31.0,25.1,2706
27.0,25.1,2733
33.0,26.400000000000002,2766
24.0,27.200000000000003,2790
19.0,27.1,2809
25.0,24.700000000000003,2834
20.0,23.9,2854
36.0,25.900000000000002,2890
29.0,27.6,2919
14.0,25.800000000000004,2933
17.0,24.400000000000002,2950
33.0,25.0,2983
14.0,23.099999999999998,2997
