Episode_Return,Episode_Return_smooth,env_step
11.0,23.300000000000008,233
14.0,19.1,247
15.0,19.5,262
31.0,19.300000000000004,293
14.0,19.200000000000003,307
27.0,20.0,334
16.0,19.200000000000003,350
23.0,18.800000000000004,373
12.0,17.599999999999998,385
12.0,17.5,397
50.0,21.400000000000002,447
24.0,22.4,471
31.0,24.0,502
43.0,25.200000000000006,545
19.0,25.700000000000003,564
28.0,25.8,592
25.0,26.7,617
33.0,27.7,650
43.0,30.8,693
18.0,31.400000000000002,711
17.0,28.1,728
15.0,27.200000000000003,743
17.0,25.8,760
15.0,23.0,775
11.0,22.200000000000003,786
16.0,21.000000000000004,802
22.0,20.700000000000003,824
20.0,19.4,844
21.0,17.2,865
22.0,17.6,887
28.0,18.700000000000003,915
18.0,19.000000000000004,933
15.0,18.8,948
23.0,19.6,971
11.0,19.600000000000005,982
17.0,19.700000000000003,999
41.0,21.6,1040
13.0,20.900000000000006,1053
27.0,21.500000000000004,1080
10.0,20.3,1090
19.0,19.4,1109
10.0,18.6,1119
40.0,21.1,1159
25.0,21.300000000000004,1184
26.0,22.800000000000004,1210
18.0,22.900000000000002,1228
46.0,23.400000000000002,1274
34.0,25.5,1308
17.0,24.500000000000004,1325
18.0,25.300000000000004,1343
20.0,25.4,1363
13.0,25.7,1376
49.0,26.6,1425
14.0,25.5,1439
9.0,23.799999999999997,1448
18.0,23.8,1466
25.0,21.7,1491
18.0,20.1,1509
29.0,21.300000000000004,1538
17.0,21.2,1555
33.0,22.5,1588
19.0,23.1,1607
15.0,19.7,1622
32.0,21.5,1654
23.0,22.9,1677
11.0,22.200000000000003,1688
22.0,21.900000000000002,1710
33.0,23.400000000000002,1743
11.0,21.600000000000005,1754
19.0,21.8,1773
14.0,19.9,1787
18.0,19.8,1805
21.0,20.400000000000002,1826
20.0,19.200000000000003,1846
11.0,18.000000000000004,1857
18.0,18.700000000000003,1875
21.0,18.6,1896
22.0,17.5,1918
14.0,17.8,1932
40.0,19.9,1972
10.0,19.5,1982
12.0,18.900000000000002,1994
12.0,18.0,2006
26.0,18.6,2032
18.0,19.3,2050
12.0,18.7,2062
20.0,18.6,2082
11.0,17.500000000000004,2093
12.0,17.3,2105
20.0,15.3,2125
46.0,18.900000000000002,2171
18.0,19.500000000000004,2189
17.0,20.000000000000004,2206
44.0,21.800000000000004,2250
46.0,24.6,2296
24.0,25.800000000000004,2320
18.0,25.600000000000005,2338
